,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelWalking,labelInlift,labelOntable,mag_phone_x,mag_phone_y,mag_phone_z,press_phone_X (hPa),pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2022-06-07 00:00:07.503642112,3.2227769395453403,3.020401340983459,7.691599483936057,0.6511883458486998,0.3263411740660082,0.2062849908254792,1,0,0,-20.187882336787872,10.771542647903882,-79.00656847112711,1017.2791862500001,-0.10383628974758452,0.16075662192920032,-0.11413458277110372,-0.043349451028739217,-0.2362121650668704,0.07664727378380869,-0.1717196979030569
2022-06-07 00:00:07.753642112,6.6672702724564035,3.8066063920649267,7.682221681996638,0.020565998690920136,-0.9229992441061352,0.23789603874794246,1,0,0,-34.71017763360739,4.631779668445065,-92.92617907383455,1017.2784805,-0.22620450087434663,0.25672768617290714,-0.19388309380581503,-0.11609482155898453,0.1287158622103539,0.06264901848333815,-0.13921741553372993
2022-06-07 00:00:08.003642112,8.19969337719894,4.935859997773058,4.823759206644301,-0.1474881569758261,-0.534097677934212,0.5839455368148005,1,0,0,-50.471405678786006,-20.52115057598335,-51.01197398181582,1017.2777747499999,-0.10036151715678099,0.46198300439892465,-0.12505703526719295,0.026874811009204767,0.10638776712261049,0.2459291790351197,-0.16714814284616172
2022-06-07 00:00:08.253642112,-2.9336942480511774,3.4889044477515814,-2.331597696200355,0.7293363401173258,0.2580282948660185,0.30026886419807397,1,0,0,11.351165871919303,-43.77261389681892,40.31757807873835,1017.277069,0.5070357511638711,0.26525798844380766,0.42085045690103673,-0.0743053616685764,-0.22301964933618443,0.20729259637939113,-0.07602276988800799
2022-06-07 00:00:08.503642112,-8.30051319767527,1.3636321453243507,-5.829583730075693,0.09203019337262168,0.4882155317761552,0.6469255499942526,1,0,0,46.31242983662216,-28.257299464135038,84.37549231271595,1017.273941,0.8384833947696471,0.05170074283923787,0.572141655758694,0.15395107136381794,-0.12127409669747825,0.06655508233123524,-0.050750337086789485
2022-06-07 00:00:08.753642112,0.0219677593212958,2.4613602861057453,-5.016593340854184,-0.48129595918874374,0.015587163530966813,0.5718276504534339,1,0,0,-21.06441875754588,-17.393947952232146,69.92730309267128,1017.2708130000001,0.6550733630914573,0.3318329710023772,0.1515405772831715,0.18766673969687675,0.13136744000340428,0.2639352566751148,-0.17206932598746175
2022-06-07 00:00:09.003642112,4.739893283161015,3.2709025994309613,-5.2069160079103085,0.4816389828245378,-1.1604385455412383,-0.3104587774696228,1,0,0,-72.0482472396743,-16.023343893443794,57.61855128089543,1017.270565,0.5609991550320226,0.5254781844405102,-0.1188120346733387,-0.3335883872581287,0.13841655862741784,0.4163691457461418,-0.19711510588849618
2022-06-07 00:00:09.253642112,1.7557844909782392,1.760830430272887,-5.196837469085609,-0.3455678108650315,-1.3404220795157307,0.422564950722443,1,0,0,-46.298466796079474,3.268909111071565,68.38084558425517,1017.2703170000001,0.6692424184369228,0.3453870502899904,-0.08267375501950941,-0.07094604183206737,0.3084261954946387,0.21177002792914995,-0.12257033786471565
2022-06-07 00:00:09.503642112,0.024598680405065854,2.352621272939057,-4.743623650420512,-1.3172586685018763,-0.28658360186694587,1.077250396796053,1,0,0,-16.390966853602627,7.2029325488068165,83.76117007071736,1017.2700690000001,0.7231939203565945,0.2908256809221214,0.05095360059377745,0.39757431666366905,0.3468990180755543,0.10142637003630432,-0.17232189361786998
2022-06-07 00:00:09.753642112,0.9070829867490412,4.5344460046972594,-5.031070005826091,-0.0810923419811896,0.2040184810460805,0.07475724128350517,1,0,0,-14.791546109021954,-7.08536143793639,82.40793949996566,1017.2698210000001,0.6882355053944114,0.3988364575344811,0.1372520188469262,0.05803864122099034,0.03380844882574005,0.197640348010805,-0.29210923010864404
2022-06-07 00:00:10.003642112,1.2068919664679931,4.479970086396878,-4.677082704903327,0.22488657153903074,-0.04952792590222683,-0.1069144882993473,1,0,0,-18.137682401751103,-7.655863352607409,76.99610723065588,1017.26976375,0.6614250980764157,0.4016948802388111,0.1144289199576693,-0.07356869852219568,0.004205555543933313,0.2017379881053444,-0.27575911737652836
2022-06-07 00:00:10.253642112,0.6843415687520112,4.096531233360759,-4.565946122931664,-0.21447342186279783,-0.06811638372870502,0.2001972565794457,1,0,0,-16.20234220652464,-6.36100453076386,80.65710877540985,1017.2697065,0.679188508274448,0.3820306379284897,0.11761856122440616,0.06247877106798764,0.09701752010167528,0.1741719879410544,-0.24047180527503173
2022-06-07 00:00:10.503642112,0.7227749043387723,4.487745553500612,-4.703674084303519,0.14938926182055,0.08382840528945029,-0.07912837121475155,1,0,0,-14.540964706244692,-8.334128911576526,79.19722713778619,1017.26964925,0.6749349762312575,0.3922401324822367,0.13951726251114485,-0.032734267730448005,0.0015137745592441042,0.1951499110276963,-0.2755374091688801
2022-06-07 00:00:10.753642112,0.9732280915049948,4.057022617525651,-4.2444697564062395,0.052881336270274304,-0.08670885659660484,0.063971389117552,1,0,0,-15.492690167205343,-4.341096641083396,78.37209373032016,1017.269592,0.665506633676843,0.3738835951631266,0.10143598835439364,-0.016047151562096608,0.037692654744289955,0.1706788666243465,-0.25266348837443614
2022-06-07 00:00:11.003642112,0.7042967127128533,4.092151766833555,-4.413127370519253,-0.10052874776696578,-0.09880700483510703,0.025286444774236142,1,0,0,-13.902927300798746,-5.143559199235545,81.77801059137579,1017.269592,0.6821292842740514,0.37459963797866136,0.11547904106549255,0.006559583241822212,0.08524259179044569,0.16451409542430304,-0.24899199186132637
2022-06-07 00:00:11.253642112,0.536577758422296,4.238264562732329,-4.272013995440829,0.10245772461575633,0.17491017140817697,-0.18635010858452902,1,0,0,-13.61894160651679,-5.949007918050795,79.47095109215951,1017.269592,0.6753599627450456,0.3763881079796447,0.12573651500443156,-0.02458514819167253,0.00843991843913159,0.1906602975023501,-0.2769760586794159
2022-06-07 00:00:11.503642112,0.9144240757021698,3.855124970184539,-3.912850325316382,0.03200777502988954,0.026532083682084835,0.0570613491860339,1,0,0,-17.691417444422292,-2.641307405952131,80.27454845171641,1017.269592,0.6705243341508266,0.37351839824803773,0.07963581150625154,0.006607029849579067,0.025891370835031752,0.17924843370652807,-0.25022871276372216
2022-06-07 00:00:11.753642112,0.9633220214498992,4.2938981029253025,-4.241820438227123,-0.12614908510914702,-0.025778930241386118,-0.06728575868433594,1,0,0,-16.411795952318393,-5.87269555111131,81.10545083522452,1017.269592,0.6707273355331962,0.3937861879278657,0.10608438448629703,0.008455218388321325,0.09049924469952675,0.17945436217408084,-0.2604241533217272
2022-06-07 00:00:12.003642112,0.6239192307747322,4.304944853423449,-3.751795080497578,-0.34569734948151476,0.12219137048934765,-0.03066168395643723,1,0,0,-16.590110962849778,-8.899988119834605,77.84695407505409,1017.2701108,0.6496644545417828,0.3966638106749298,0.12062811737740005,0.08186453114578292,0.12444641254986046,0.18817233242628126,-0.24472360813600355
2022-06-07 00:00:12.253642112,1.124889278520472,5.195171283101524,-3.7248091659777307,-0.44456076148436824,-0.16191094203716558,0.2825115525114065,1,0,0,-20.31637330887866,-17.951153990315767,76.33168268448054,1017.2706296,0.6146362425265767,0.46252535877537615,0.14948990661553177,0.10250534390468005,0.16729130429367003,0.1841439768928744,-0.202683817886372
2022-06-07 00:00:12.503642112,1.4087879528933864,6.848878115716463,-3.97718946419766,-0.10407327291433592,0.10789137101979344,-0.25693523082823644,1,0,0,-15.835470001590163,-28.827190309043498,71.99221949973551,1017.2711483999999,0.578167216833146,0.5288803714453119,0.2361232446200987,-0.015612238142436728,0.0875344719027431,0.22054650013977606,-0.2709410608836892
2022-06-07 00:00:12.753642112,1.333870009609566,4.030208296129537,-3.17974360155111,0.22564659430253803,0.798125969359971,-0.9015440021298895,1,0,0,-27.25266018505572,-6.4615117337150485,77.92649569504421,1017.2716671999999,0.6439129009018316,0.4206509742715799,0.04877893075583518,-0.062049111641995086,-0.04980833548423621,0.3090945942995751,-0.3382870901200902
2022-06-07 00:00:13.003642112,2.685104036282768,0.8922416577849399,-3.7410673109799744,-0.1533977310562276,0.9852590859087819,-1.0741519892450397,1,0,0,-55.2124289311574,16.646032835509992,80.87086937649751,1017.2721859999999,0.703307664005189,0.3512004142705458,-0.20981216381892331,0.030960513726062757,0.048272260969080855,0.4305623201646237,-0.38582217320798323
2022-06-07 00:00:13.253642112,4.021502350443398,2.854484309532597,-3.487898229723352,-0.49822627555856036,1.0651440607102503,-1.085054076316997,1,0,0,-61.47023685392826,-4.94836601621788,54.82123732002098,1017.2721859999999,0.5435968768007483,0.46518186131055167,-0.12237013871136318,0.10179736233957377,0.141713552114158,0.5031639157726149,-0.4032837510638581
2022-06-07 00:00:13.503642112,4.738567948626484,5.182350715795663,-2.5887397969863644,0.07816500477224031,0.47179316053565323,-0.789269921948885,1,0,0,-63.976380085219596,-32.46224913456604,44.90454305253889,1017.2721859999999,0.42626775749749907,0.609552949078483,-0.006512961318742643,-0.07467914942846911,0.04755813660393303,0.5050729118116632,-0.3011147957794676
2022-06-07 00:00:13.753642112,5.042945783215286,5.891990111075966,-4.337854944742346,0.020912131057430478,0.10173028411373146,-0.22500813214530438,1,0,0,-69.28939998496837,-41.25329529807914,41.19030327751487,1017.2721859999999,0.42543816928315903,0.6580618736823178,0.04536659893882003,-0.035749209906877556,0.0751260278611833,0.5208934176834237,-0.2742927687382665
2022-06-07 00:00:14.003642112,4.90749096571328,5.713820120407357,-1.61098784760108,-0.4722033488127559,0.9903639461983049,0.5370798682689204,1,0,0,-50.007707088903445,-37.3688205856813,-19.852540656495748,1017.2721859999999,0.16375619597750152,0.5135895788225587,0.11210352312371195,0.32644013564093016,-0.0018960787370888518,0.4580034144944052,-0.31622477593084725
2022-06-07 00:00:14.253642112,6.801402559743782,4.946930530463633,4.974357344127167,0.0014198917954090376,0.4992969188642039,0.3768625331536919,1,0,0,-40.14652391665648,-21.5838143415381,-75.24649285004608,1017.2704884999999,-0.160023242801452,0.3877323401820725,-0.03627635324432454,0.12876768899343027,-0.06949179988817565,0.2937729693142757,-0.2526328314313084
2022-06-07 00:00:14.503642112,7.306252597139941,5.056902214928151,5.671120161003107,-0.2264400063872905,-0.6885013182512849,-0.5618184722805044,1,0,0,-47.316090134571596,-20.718241331840762,-72.5970002572148,1017.268791,-0.16861138892105249,0.4201699124141275,-0.11015684637882191,-0.1651307531041336,0.2544502724119763,0.24090824086167512,-0.18722799425820083
2022-06-07 00:00:14.753642112,4.432493421529226,4.397275505125426,4.038444465104137,-0.25035464751892833,0.2696183779819811,0.11444885294970719,1,0,0,-42.320444562382185,-29.10858612436533,-67.06920740299788,1017.2670935000001,-0.07875903884528558,0.3730743473710885,0.021310736556831623,0.10156190567926719,0.06032428454394041,0.31598240337497174,-0.1713788623553459
2022-06-07 00:00:15.003642112,5.45760440390759,3.896165954177461,3.50420131789764,0.9647643311388514,1.3519861864903426,0.9704608818205885,1,0,0,-50.67878217442925,-23.461737645571112,-63.1888916600992,1017.2653960000001,-0.05432712486630108,0.3778036773608369,-0.02739525605399089,0.16952852061316773,-0.5097392058601937,0.4259341254582135,-0.25358344343260664
2022-06-07 00:00:15.253642112,8.633370837237134,4.6414714789787075,3.1799078579799698,0.3631417561766878,1.3586202843503992,0.008963853286087429,1,0,0,-59.800855339438584,-23.335113874079507,-54.87701110650315,1017.2650604,-0.07793415567177281,0.47627110042391135,-0.10995218743737088,0.13577164534976835,-0.24725494274946527,0.4984715232058893,-0.3864669358582747
2022-06-07 00:00:15.503642112,7.170961840346367,3.4184480580667422,6.485684504011065,-0.860790537896567,1.4149875375149918,-0.44744555734097946,1,0,0,-33.47754307545251,-22.81842321095619,-70.7634103831047,1017.2647248000001,-0.1808187344963817,0.3357388459917347,-0.05473519823895404,0.317378170999431,0.10734747209835302,0.37942133404505934,-0.32708533442023496
2022-06-07 00:00:15.753642112,3.383257601583869,2.257668809752921,9.099583527589264,-0.5669265390873618,1.065715168119717,-0.029251458167858634,1,0,0,-1.567861697069096,-12.075491155105556,-83.14663284021306,1017.2643892,-0.19580596869841072,0.13275217955485963,0.026539398941567708,0.27245982102183786,0.01455882178799082,0.14733181450252897,-0.1770226609959978
2022-06-07 00:00:16.003642112,0.3596389531670285,3.47994415220295,8.245571220847655,-0.1950471945675487,0.5207994921816939,0.18567252855729777,1,0,0,18.690946718961754,-15.942187960204446,-73.70950777479084,1017.2640536,-0.11119845770279428,0.10661379218715278,0.18441328780249772,0.1418518088964133,-0.03470398804272461,-0.0020821344116888256,-0.09013457735091565
2022-06-07 00:00:16.253642112,-0.6885902767073088,4.642306678033878,9.234733138919768,0.5607721732927203,0.6458667868478754,0.8716489346368129,1,0,0,30.526375462230178,-28.337519259204015,-68.37464092875254,1017.2637179999999,-0.12396119712421497,0.14220908823808412,0.3036727540662044,0.11303441226045073,-0.3310444945349637,-0.05431956911546734,-0.012731156908749769
2022-06-07 00:00:16.503642112,-0.50837713706316,4.6243103839292745,8.902665625270501,0.7291323052899438,1.119097979076607,0.8077092418493131,1,0,0,35.3108694720353,-37.8798169054235,-57.22230401611625,1017.26066625,-0.09888510219486693,0.16395811928427995,0.3632677882961477,0.1402468111892173,-0.4370889777166824,0.010376485295771651,-0.0440634449738678
2022-06-07 00:00:16.753642112,-2.046422758021446,3.9675935183807893,5.671073603389092,-0.1965731313927532,0.8179645732000473,-0.7871369357320919,1,0,0,52.744881023785915,-44.301849663998055,-36.76595113997664,1017.2576144999999,0.05221662223294836,0.10249123323848978,0.4874760734887032,0.019922863655834754,0.021296193411615896,0.03482069269958553,-0.12171838531770379
2022-06-07 00:00:17.003642112,-4.538960901145215,3.6630717513029065,6.830834810891583,-0.12426648731672954,-0.3142772250916652,-1.5971310874786366,1,0,0,66.94877107198677,-26.398764668310225,-42.23705173966579,1017.2545627499999,0.08472731382238713,-0.016890526462593588,0.4608240404065897,-0.29890007064545215,0.22657221397079907,-0.17490678689643763,-0.03672932217041821
2022-06-07 00:00:17.253642112,-5.70850368853329,0.4496069980244383,10.404385375610966,-0.3746688370483055,-0.5927006816421767,-0.8349538692445901,1,0,0,64.16568894613876,11.65235776937711,-62.06843826605599,1017.2515109999999,0.03945207188455136,-0.23099239655616632,0.2223820839485236,-0.15260090027399417,0.24082354254361252,-0.33946100436670656,0.08199947191517923
2022-06-07 00:00:17.503642112,-5.47273080344806,-5.24958397386139,9.614493154164462,-0.7090385368981765,-0.09120820385543385,-0.14551370527098184,1,0,0,68.93200398416398,44.71088250897826,-46.52173257271923,1017.2469142499999,0.1777417384607905,-0.5063559677355762,0.031360076733074976,0.12032984442756775,0.1928189019819776,-0.31729535228100536,0.04777910265389582
2022-06-07 00:00:17.753642112,-5.877743795674223,-4.861802686461206,6.061613964441926,0.2782664786155687,0.06491861959290976,0.033506297747536454,1,0,0,72.07879776554887,54.993728535308634,-5.635389180441958,1017.2423174999999,0.4118596826120661,-0.48540441096604725,0.04569233633806818,-0.02214564614702762,-0.11289711569265258,-0.31693959981254666,-0.040775071046036074
2022-06-07 00:00:18.003642112,-8.011031509802455,-1.45757853021329,3.1664509648437376,-0.22235884928392996,0.225948693525154,0.4130285608077902,1,0,0,70.48512674687201,24.175737563067525,11.284136384283446,1017.23772075,0.4944861724870519,-0.2936533300858639,0.29281318924045174,0.15489189114999796,-0.022241292610902127,-0.27002526493773366,-0.005112469009319541
2022-06-07 00:00:18.253642112,-8.504371151849691,-0.10144694418552563,3.1374071977498312,-1.0633920116766304,-0.013072115596412054,0.9820507292158119,1,0,0,72.56783558436553,-24.38144314623543,-4.7497812866872176,1017.233124,0.35749196765920876,-0.1757394078973766,0.5450650403712264,0.3587020268369819,0.2060134457319259,-0.17993746688301088,0.14645753632035582
2022-06-07 00:00:18.503642112,-5.349139734611966,3.6218390928904287,5.323643352868137,0.04760043312570633,-0.29415960126475943,1.3288637555178089,1,0,0,48.515749862506844,-53.89517688360016,-25.99846641008161,1017.2296145,0.13297884180979347,0.1006177868784662,0.5635742782279654,0.13213593786232417,-0.08367416450514382,-0.09283413643506083,0.19979141041585907
2022-06-07 00:00:18.753642112,-3.3476859148038995,4.640346364002927,5.9479769346924956,0.17839707999667787,0.6741961282532721,0.715781968043496,1,0,0,29.910341333442517,-63.62151905589197,-27.36094745205344,1017.226105,0.07015368911465647,0.23573955697178176,0.5186178812839287,0.16016921904638126,-0.19778753092142484,0.09020078621159544,0.08450403668678501
2022-06-07 00:00:19.003642112,-6.935825413182626,1.4456329109018045,8.2348122570153,-0.7001289770553218,1.3677046696281574,-0.1702296886031524,1,0,0,61.58495732742686,-49.63399582478051,-23.675447401231057,1017.2225954999999,0.12671783828963654,-0.019604402569316424,0.5511973137973926,0.3134430949326448,0.004446482291510545,0.006987770429134057,0.09823846611975723
2022-06-07 00:00:19.253642112,-9.17584036937524,1.7649899753947125,11.42193810254639,-0.7235283943282612,0.6941562728591035,0.6800419854478057,1,0,0,64.58823407287133,-36.25285993005642,-39.94050898208411,1017.219086,0.06127990680089492,-0.0734848137738899,0.5049252302731795,0.3534742959275529,0.007821555125257205,-0.2084497794604987,0.28139698005781744
2022-06-07 00:00:19.503642112,-3.3320894397990832,1.8905115544551785,6.013043510078758,-0.7812129487211978,0.007587192571457929,1.0931972691374898,1,0,0,2.2992029408295878,-55.73112558956612,-39.45531426885203,1017.2170566,0.057846671360829924,0.17903947011490517,0.34479843857590803,0.3169862786966106,0.13417240065068414,0.14516724796043942,0.2103030055610452
2022-06-07 00:00:19.753642112,0.6186448721868715,0.9023958137200483,-1.4475106708452947,-0.894785222192295,-0.3403017563632064,-0.7334424522254823,1,0,0,-22.43255350150745,-65.45352207893572,3.8242752084983067,1017.2150272,0.29091882939854474,0.2950219701912511,0.28535491294290705,-0.012570064829588928,0.4315532048580939,0.46212542182124783,-0.03544386059603629
2022-06-07 00:00:20.003642112,-3.0291670470827383,3.088153927107591,-0.30044673373525044,-0.7899002336837865,-0.41259400558428366,-0.7713031619195484,1,0,0,29.806342528223144,-50.82109777427085,34.70439881134516,1017.2129978,0.42671703582611653,0.2152825427538354,0.4668638020071607,-0.05191649254670443,0.38716490977936047,0.11316338619651245,-0.027195695254751292
2022-06-07 00:00:20.253642112,-3.4768637481910125,3.4260791864033093,5.769119168658486,-0.5442467810289313,-0.12376152644396615,0.5814254313259835,1,0,0,62.88900622211183,-45.561142127161425,8.313764517836972,1017.2109684000001,0.21017978328477718,0.10904532539160583,0.517194823374856,0.1582864342576068,0.11965591651967412,-0.1331863853631627,0.0932440559744135
2022-06-07 00:00:20.503642112,2.554675394032137,1.0694360279326252,11.656409311499717,0.08296251613596045,-0.10582452439986725,-0.6458554885561398,1,0,0,8.340243842238642,-33.690857936417345,-47.327072255104326,1017.2089390000001,-0.14071550025257185,0.15250376264652024,0.06943304326894936,-0.15302563502564984,0.059333628247852425,0.10215101322553863,0.0556795769661064
2022-06-07 00:00:20.753642112,5.973222180142176,0.03785330894002059,8.610913730929894,0.41472201354503546,0.0676155434463995,-1.8713939333847498,1,0,0,-55.04159698589393,-24.901087517095572,-54.09748884580031,1017.2062495000001,-0.10857257168165149,0.28461512170610376,-0.22754840429696635,-0.37747295496431527,0.08456095335398749,0.4492582743925696,-0.10818172199722842
2022-06-07 00:00:21.003642112,2.6127020217215513,1.2343990562827272,-0.4210820051482468,0.49640667086173634,0.5903397376267991,-1.167354394813749,1,0,0,-35.12456973695389,-42.869237322217394,10.721978193491438,1017.2035600000002,0.30729101066603515,0.3303348054651556,0.1057878851570485,-0.2052101585793464,-0.05435638120160068,0.5226113022677844,-0.20361059923152341
2022-06-07 00:00:21.253642112,-0.5649542423476779,5.073334988216649,1.2531934319602795,0.6214317561772931,0.13212710347142864,-0.7814449944021812,1,0,0,5.916085396149354,-54.36661802265393,50.331019980475496,1017.2008705000001,0.4037467639554372,0.4186729404725125,0.35878847052577484,-0.2516971062623343,-0.08091744446160896,0.21837828206637835,-0.0765634636880595
2022-06-07 00:00:21.503642112,0.9305296757504264,8.052001320825859,4.20307796735413,0.23559817148623236,-0.41878457397166613,-0.34147259337027136,1,0,0,-0.6629135164526065,-60.264266185471804,25.867252909320726,1017.1981810000001,0.20640830291848852,0.5579831072861832,0.3438735850593723,-0.1960596215913518,0.05630208885129884,0.105687002484762,-0.008898049900529503
2022-06-07 00:00:21.753642112,2.3173925002850346,8.787954553258398,-0.47618373543913783,0.04239556214390816,0.3826155528577274,0.39985112492172725,1,0,0,-16.15958638680077,-71.37754312018625,10.726972575263726,1017.1981810000001,0.20816552255619017,0.6244802706233031,0.42059215615764173,0.0858757389137579,-0.05037555777998063,0.3065027232811124,-0.15988402298449353
2022-06-07 00:00:22.003642112,3.307547433451601,9.426732307770235,0.8774894057383693,0.1642090411516514,0.8877235458346786,-0.1681935943108612,1,0,0,-22.75198670262696,-68.12769570714552,11.731137846922584,1017.1981810000001,0.1737292215616506,0.6803315540093906,0.3566866428679705,0.05269083660352643,-0.10914334961470101,0.35051393460252245,-0.23192287882811258
2022-06-07 00:00:22.253642112,2.278683060687516,7.865873096792043,3.0531501350998704,-0.4218757134590349,0.5316925415716014,-1.2711805384401007,1,0,0,-14.84762831489768,-66.58862871546636,2.2214641328048166,1017.1981810000001,0.12588312603075166,0.5814704898086236,0.3302844060043338,-0.06102294394865849,0.19885108865862428,0.31492083831455825,-0.17679345162185628
2022-06-07 00:00:22.503642112,-5.25871478954571,5.403739829261479,1.3318481542075276,-0.35081386081357185,0.06947160513619019,-1.3348772045345667,1,0,0,25.47546466265089,-65.49959864497819,0.45414498320359686,1017.1981810000001,0.29425901486714945,0.28138410294324256,0.5779561660135929,-0.15672344970454555,0.2424288864900872,0.14845421063439554,-0.009619465878888372
2022-06-07 00:00:22.753642112,-9.37366136954626,5.385707281011732,4.487770334410519,1.1012346186646116,-0.7098556338571358,-1.0905525305290478,1,0,0,60.87843218478798,-45.81500585261646,-0.6416732716610942,1017.1996305,0.326472643830917,0.10430758843640811,0.6333274799939062,-0.5300092001825079,-0.09865411174370285,-0.18300420395472686,0.1539787042835996
2022-06-07 00:00:23.003642112,-6.949420288041155,4.69706524543578,4.327758492925003,1.2115405283618053,-0.2127133622324958,-1.4668983053038995,1,0,0,70.4051779679269,-23.96704660222992,-2.011229805612024,1017.20108,0.31843297635112894,0.02722496266121493,0.5338860271665501,-0.5290240310275941,-0.1688934171550666,-0.19746476225953496,-0.03483814039703054
2022-06-07 00:00:23.253642112,-9.319888780382833,1.5050766967747082,0.05859695384730379,-0.2584797868051597,1.1765730962150625,-1.1791066098740337,1,0,0,73.44242132772695,-3.419728932845976,17.11936569222472,1017.2025295,0.5506788831945064,-0.1500208933478939,0.5258362197595968,0.04870769393880504,0.012608488510422646,-0.09244550197069512,-0.17822448142766537
2022-06-07 00:00:23.503642112,-12.226886687819219,-0.62654723261899,0.4282957334917501,-0.27533612323396794,0.37412939601709905,0.2916351759193172,1,0,0,72.67972083320409,5.204744161110827,33.446881674696975,1017.2039789999999,0.6664961560776543,-0.2500315088456552,0.4898573964523661,0.1670615116498908,-0.011956259995429364,-0.22215239178150667,0.06905966444527636
2022-06-07 00:00:23.753642112,-9.300406117634612,1.0318433503146938,0.33197320205525316,0.7918563732256337,-0.7080522302061408,0.8073310486149403,1,0,0,72.94983067788486,-6.3998412970852865,24.711701746318752,1017.2079312,0.5627451258154197,-0.1573730278844033,0.5135164893445135,-0.14919531945707967,-0.18688949105401878,-0.2723552633399592,0.10739530076471447
2022-06-07 00:00:24.003642112,-8.43833097384903,3.5291480682259064,0.27782460755007743,0.7836588530356297,-0.0351557504586604,0.16496901863216934,1,0,0,73.19845995033046,-8.916237775414656,15.375204960174145,1017.2118833999999,0.5037873833627405,-0.06074179941933705,0.5564596064030867,-0.14582672191413576,-0.22301118265198694,-0.23814080604827093,-0.04080205461145739
