,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelWalking,labelInlift,labelOntable,mag_phone_x,mag_phone_y,mag_phone_z,press_phone_X (hPa)
2022-06-07 00:00:10.503642112,0.8405458259791668,4.34428476325,,0.09170696962025,0.063574834584875,0.056323395323041675,1,0,0,-15.782896836666666,-7.036031405083332,78.99712785041667,
2022-06-07 00:00:10.753642112,0.9703721008759999,4.17492619628,,0.014277779475959996,-0.09845301154516,0.011983326294,1,0,0,-14.822798157200001,-5.35146499644,79.4685565188,1017.269592
2022-06-07 00:00:11.003642112,0.578271478272,4.06699464104,,-0.022494308112440003,-0.05844096921,-0.007116049548199999,1,0,0,-13.576437988399999,-4.98830078124,80.4587936396,
2022-06-07 00:00:11.253642112,0.6851671875040001,4.126301312280002,,0.0453401659086,0.13019920632039994,-0.0965974390544,1,0,0,-14.702335052,-5.0459075928,80.3602566532,
2022-06-07 00:00:11.503642112,0.8865643798960001,4.07961040648,,0.038203636290083214,0.03983919592368,-0.040537663083440006,1,0,0,-16.5788154604,-4.2180239868000005,80.2142956532,
2022-06-07 00:00:11.753642112,0.7984875366240001,4.066970690879999,,-0.094407984610524,0.02244303518032,-0.02074402857568,1,0,0,-16.733363341999993,-4.516687469560001,80.31486145039997,1017.269592
2022-06-07 00:00:12.003642112,0.9130473083640002,4.37000053708,,-0.371769207116,0.00473293662788,0.023845406572320003,1,0,0,-17.5486224356,-8.998970641840003,79.1351516716,
2022-06-07 00:00:12.253642112,0.904515051244,5.43868220212,,-0.4713820946159999,0.003192427558559998,0.10433308437303598,1,0,0,-18.166556396,-19.7925741576,75.146938476,
2022-06-07 00:00:12.503642112,1.3439173096,6.247582086120001,,0.002096684499120012,-0.06283103382713599,0.02887109736104,1,0,0,-18.561641387999998,-25.0954928584,72.4528839112,
2022-06-07 00:00:12.753642112,1.78500206908,4.896168365528,,,0.934328061032,-1.242920570432,1,0,0,-24.76656906,-11.239144514984,78.56164154039998,
2022-06-07 00:00:13.003642112,1.96435310664,-0.022962249798800016,,0.0835773489028,0.8967286872759999,-0.7464431595800001,1,0,0,-56.873802642799994,21.150380020000004,79.2259893804,1017.272186
2022-06-07 00:00:13.253642112,4.67547330328,3.5639567138520003,,-0.7644126556762799,1.133470882168,-1.3423606467320002,1,0,0,,-7.956005325840001,56.890423584,
2022-06-07 00:00:13.503642112,4.5923781006,4.864613983200001,,0.3569567921748,0.363396981794,-0.6184008288520001,1,0,0,,-31.52245285,43.3121458432,
2022-06-07 00:00:13.753642112,4.3253813232,5.78088259268,,-0.25790986843901204,0.31488323151832,-0.3464298482224,1,0,0,-68.25935913039999,-40.4748841848,41.4544903572,
2022-06-07 00:00:14.003642112,6.58181304892,6.133495330799999,-3.0485365356416003,,,0.6865620733455999,1,0,0,,-38.7557316592,-18.384915313944,1017.272186
2022-06-07 00:00:14.253642112,4.41755364988,4.4269600892000005,6.2718436340000006,-0.17795698767632,0.9641255298316,0.1162009496992,1,0,0,-36.354309388400004,-20.9370710752,-78.1640759276,
2022-06-07 00:00:14.503642112,9.88222181408,5.49237854008,4.88911503296,-0.1939810976916,-1.188176218804,-0.144085438244,1,0,0,-52.203993378800014,-19.6708680724,-69.13632842999999,
2022-06-07 00:00:14.753642112,2.25686282968,4.114188500959999,4.110087030116,-0.06995017049319999,0.6994709300164,-0.4387723296421999,1,0,0,-37.1689547732,-31.9653323364,-69.89862121680001,
2022-06-07 00:00:15.003642112,6.8014004148280005,4.099357342559999,4.06665335084,0.5530925922316,,1.568911447552,1,0,0,-55.2043298336,-19.56833679232,-61.9300140376,1017.265396
2022-06-07 00:00:15.253642112,8.222401428080401,4.365803265319999,2.303002880864,0.9441302742485601,1.4538344478440002,-0.5069903550848,1,0,0,-56.48836090160001,-26.959738313120003,-54.27663940520001,
2022-06-07 00:00:15.503642112,6.903092944280001,3.8871825622400005,7.252280804439999,-1.4672731494800002,1.45360192308,-0.12814432946520002,1,0,0,-35.454441224,-20.721175688800002,-72.72712799039998,
2022-06-07 00:00:15.753642112,3.8522811402800006,1.607183843944,8.785817798160002,-0.12189723121232,,-0.09904327175944,1,0,0,-0.6747213741720004,-11.9658555608,-80.894523926,
2022-06-07 00:00:16.003642112,0.16702866216055995,4.13843208612,7.996604974560001,-0.3154360133520001,0.527920634398,0.03634253298244,1,0,0,18.5083172608,-18.1024226376,-75.0376605232,
2022-06-07 00:00:16.253642112,-1.04001228340375,4.252182540844584,9.87980483925,0.28313911680416665,0.7707353420083334,1.1408439949875,1,0,0,30.245326677916665,-25.01449489625,-68.84911473625,1017.263718
2022-06-07 00:00:16.503642112,0.34640963747160003,4.4883743774400005,8.222353528080001,1.3546743349319998,0.864506162384,0.5429649169731999,1,0,0,36.035821838400004,-41.1331159972,-54.6975137328,
2022-06-07 00:00:16.753642112,-3.1096394714172,4.748922564680001,6.000966925159999,-1.0124994641560001,1.139354507912,-0.6239788407160001,1,0,0,51.4533868412,-42.21277603160001,-40.9380810544,
2022-06-07 00:00:17.003642112,-3.6451359007999997,2.31084656972,7.084138458279999,0.6766875970348001,-0.6124302832808001,-1.624685652212,1,0,0,68.8771109008,-26.7440333564,-37.2459939584,
2022-06-07 00:00:17.253642112,-6.168869769248,2.1409378967035995,9.59216698616,-0.983554340936,,-0.9105226896668,1,0,0,61.754964294,10.3263819888,-66.9592803956,1017.251511
2022-06-07 00:00:17.503642112,-5.476295983651999,-6.997708190560001,10.72047865016,,,-0.03668733019159996,1,0,0,71.40477142399999,47.110650787200015,-42.455552674,
2022-06-07 00:00:17.753642112,-5.596238562039999,-3.2708182982,5.04037249148,0.21897689489783997,,-0.04688959135375798,1,0,0,70.1112002552,52.3293246464,-8.480563813004,
2022-06-07 00:00:18.003642112,-8.30978970352,-2.8156388488,3.78950767824,,0.27170996133200004,,1,0,0,,26.440758897179993,12.81335327184,
2022-06-07 00:00:18.253642112,-8.33616485644,1.0760643126559999,3.01516193848,-0.8935221707959999,,,1,0,0,72.7982681268,-25.97764846788,-5.052434844688,1017.233124
2022-06-07 00:00:18.503642112,-5.47988252556,2.5190575927444,5.098302026348001,-0.08405369167040004,-0.3325411181488,1.44301486256,1,0,0,47.2830236816,-52.8054551704,-26.764005431600005,
2022-06-07 00:00:18.753642112,-2.92959986578,5.737275274560001,6.187916162223999,0.2339683352796,0.7514964288236001,0.44925952316,1,0,0,31.600904235599998,-64.6068026736,-25.6970480348,
2022-06-07 00:00:19.003642112,-8.043259955,0.3758923279319999,8.332979480719999,-0.695577403248,1.3004737708740002,,1,0,0,60.1242346192,-48.447539367200015,-26.0613150036,
2022-06-07 00:00:19.253642112,,2.7061205932,10.78006074812,,,0.0998459546856,1,0,0,65.269066772,-37.5309446724,-37.0161080932,1017.219086
2022-06-07 00:00:19.503642112,-6.218009582231998,1.1986953003183998,7.163198053084001,,,1.7086357688,1,0,0,2.5632185357240007,-55.015316162,-42.763486631999996,
2022-06-07 00:00:19.753642112,3.854957574464001,1.27592869268,-2.85103723758632,,-0.5069405335056001,-1.2647553709623998,1,0,0,-23.31798843304,-64.567678222,7.457515106780001,
2022-06-07 00:00:20.003642112,-5.870132995587598,3.0107251648,,-0.885070957824,-0.218809084894,,1,0,0,30.607886046728,-54.32306716959999,30.663052977600003,
2022-06-07 00:00:20.253642112,,3.3097852660424003,4.858297119007999,,-0.27473487439640004,0.4327549108992,1,0,0,62.960116882799994,-38.943969268800004,12.94922058164,
2022-06-07 00:00:20.503642112,2.358615234156,1.2457993469772,12.0528040652,,,,1,0,0,6.903269806159999,-43.068707732800014,-52.7053430172,1017.208939
2022-06-07 00:00:20.753642112,4.7432942688,-0.08847800903600002,8.65788184216,0.4482011785696,,-1.765711058956,1,0,0,-52.330886688400014,-13.979115295600002,-48.048218383999995,
2022-06-07 00:00:21.003642112,4.682131457480001,1.2548405456,-0.7196734313395998,,0.3721527302120001,,1,0,0,-38.383905487199996,-53.6046461488,4.408757019016,
2022-06-07 00:00:21.253642112,-2.617864123748,5.16418901356,,0.5739161229720001,0.443026889572,,1,0,0,8.613251953508001,-45.5022459416,56.216813506,
2022-06-07 00:00:21.503642112,2.169259003428,7.8689743838,3.925442999756,,-0.7723889160100001,,1,0,0,-1.7526687623440005,-66.1499884032,21.155895843360003,1017.198181
2022-06-07 00:00:21.753642112,2.334299798588,9.04423441768,-0.297653027344,0.006739614888800007,0.7321677428679999,0.2411895641684,1,0,0,-17.2066250612,-68.71658935560001,13.77029556264,
2022-06-07 00:00:22.003642112,2.0928728485416666,9.10938194275,0.7728241539125417,0.16263679305458334,0.5767909406353751,0.017428550715416675,1,0,0,-19.78384780875,-68.13208007666667,10.369075298208331,
2022-06-07 00:00:22.253642112,4.19869077768,8.227514794920001,3.0981314025999995,-0.3784597072824,0.7807956200328,-1.4271996399399998,1,0,0,-18.8851603704,-68.1658349612,2.3796684264644,
2022-06-07 00:00:22.503642112,-7.190010296052967,5.0327623169599995,1.376968579156,-0.42640513341200004,-0.0996211132188,,1,0,0,29.4863275147716,-63.5231097408,0.759617462138,1017.198181
2022-06-07 00:00:22.753642112,-8.03563780504,5.7151872070000005,4.29580881976,1.1891568296960002,-0.63829268347036,-1.077470917608,1,0,0,57.7645559688,-47.22977767960001,-0.759260559136,
2022-06-07 00:00:23.003642112,-7.40157434712,4.45134138792,4.6978547606836,1.133405599556,-0.17305038123160002,-1.5762020946239998,1,0,0,72.28413543760001,-23.674319152,-2.361235656708,
2022-06-07 00:00:23.253642112,-9.6661671016,1.668340667748,-0.45364064945879995,-0.205226551256,1.0261908593112,-0.98901343189,1,0,0,,-2.4770486451840004,17.789697875399998,
2022-06-07 00:00:23.503642112,-11.4528995724,-0.7745493164283199,0.983933898856,-0.302981160284,0.6094444286879999,0.045730622700399993,1,0,0,72.9257315064,3.33265892032,32.8246284484,1017.203979
2022-06-07 00:00:23.753642112,-10.047699701119999,1.2875145997064,-0.159580151398,0.8096785190639999,-0.9744018721604,1.0795169472039998,1,0,0,,-4.258488922064,25.0445584104,
2022-06-07 00:00:24.003642112,-8.05228319108,3.03259169324,0.65933690192,0.7481114530720001,0.1912290626776,-0.1028883802884,1,0,0,,-10.429560241599999,15.162140196800001,
2022-06-07 00:00:24.253642112,-9.73482033652,4.029740112280001,1.3034833923120002,0.744316616096,-0.2557622689068,0.4047980253384,1,0,0,,-9.90527923616,18.245326844,
2022-06-07 00:00:24.503642112,-8.86005142816,1.107660607948,0.7519403321239999,0.7643174624519999,-0.788153715132,-0.183028210396,1,0,0,,-12.460366974400001,6.1824037171044015,
2022-06-07 00:00:24.753642112,-8.1203316834,2.898093383772,0.35521732177988,0.617697898156,-0.32777291093916,-0.968084722696,1,0,0,,-1.989298553732,-6.160130615000003,1017.22374
2022-06-07 00:00:25.003642112,-10.3656684822,-1.0920271178999998,3.7373441528719997,-0.15161889334984,-0.6966022116552,-1.0654605600844,1,0,0,,28.622892456,-25.2410937504,
2022-06-07 00:00:25.253642112,-7.700317108239998,0.5225752990879999,2.6777455993552004,0.6371471761680001,-0.37560146238,0.18842796026400005,1,0,0,73.0934097292,31.2422154992,-31.4022198496,
2022-06-07 00:00:25.503642112,-3.9065582702399997,-2.05372924808,9.087578282836,0.092298516012,,0.241272002462,1,0,0,13.398662872404001,69.58461418479999,-63.885238036400004,
2022-06-07 00:00:25.753642112,-4.9051975893040005,-2.048969146728,9.47203879372,0.30633733986,0.21938457860156,-0.5734120456139999,1,0,0,-42.7527432252,,-30.498731537140003,1017.245636
2022-06-07 00:00:26.003642112,-2.6630880798480003,-1.2960767944205198,9.51742441436,0.34970738768000004,-0.408645919892,-0.3133973389440001,1,0,0,-34.53109497,39.064326478000005,-11.12664581256,
2022-06-07 00:00:26.253642112,-0.53352652588,0.057133190890399935,9.006554772588,0.13590422879720002,-0.9532222072708,0.134304221196,1,0,0,-23.091885834,34.8050747672,0.16279388431199998,
2022-06-07 00:00:26.503642112,0.07337741089398002,0.13806090087599998,9.95078523536,0.0153194870922,-0.01418503101788,-0.0015462585071305036,1,0,0,-12.4778356932,34.7341275028,5.995551910360001,
2022-06-07 00:00:26.753642112,0.013034893799468,0.11904444579999998,9.78548697512,9.865576636604004e-05,-0.0008614939823843999,-3.8852789506399954e-05,1,0,0,-12.4872598268,34.718715667199994,6.04796798708,1017.268524
2022-06-07 00:00:27.003642112,0.007520361328511999,0.117643359384,9.78684614876,-0.00017609794860400002,-0.0004673983063832,-0.00035331643651039993,1,0,0,-12.4375402824,34.7128739924,5.91704299932,
2022-06-07 00:00:27.253642112,0.009586065674000001,0.118900744628,9.78598394152,8.64993059639999e-05,-0.0005933758756183999,-0.000197410276144,1,0,0,-12.5587155156,34.7813946536,5.955381622360001,
2022-06-07 00:00:27.503642112,0.008738079071,0.11572809219624998,9.786742115083332,0.0003026230551279167,-0.0003723642100791667,-0.0004412122604133333,1,0,0,-12.508785883333333,34.73001591333333,6.083595434833334,
2022-06-07 00:00:27.753642112,0.00855021972574,0.12028985595999997,9.788462787,-0.00025908307643336003,0.0002930765692188,-4.875441077200002e-05,1,0,0,-12.5063885496,34.738789671599996,6.027981414799999,
2022-06-07 00:00:28.003642112,0.007023394775108001,0.11857741699599998,9.79073805548,-0.000111010733636,-0.00010843552181360002,-6.36682193336e-05,1,0,0,-12.538675536400001,34.751326141199996,6.0808874512,1017.288132
2022-06-07 00:00:28.253642112,0.012017010497719995,0.11796668701999995,9.78659467168,0.0003323468030684,-2.4279793677727976e-05,-0.000311097223332,1,0,0,-12.379856566800001,34.5998455816,6.1573770140800015,
2022-06-07 00:00:28.503642112,0.007753875731919998,0.11899654540799999,9.78743891604,-0.00016649617810120002,-5.8718728843759986e-05,0.0003832196863632,1,0,0,-12.3991735836,34.6712541196,6.183764801080001,
2022-06-07 00:00:28.753642112,0.012424163818132,0.1207149719252,9.7838344116,7.447076035008e-05,-0.0008174811769,-0.0003687512502688001,1,0,0,-12.4497253424,34.6449441524,6.175642700159999,
2022-06-07 00:00:29.003642112,0.01063987426768,0.1212418762216,9.785612713639999,-3.163648421479995e-05,-0.0005380418151576,0.00016515682452799996,1,0,0,-12.3775476072,34.5832833864,6.09009735096,1017.302246
2022-06-07 00:00:29.253642112,0.01300495605436,0.1153321655216,9.7841038514,0.0001171312992926,-0.0006075490453163999,7.021091417120005e-05,1,0,0,-12.366372070399999,34.4635105892,5.875939788839999,
2022-06-07 00:00:29.503642112,0.00647254028376,0.1291155029312,9.782888379040001,0.0005760994588328,-0.00028900483625652,0.0002682988531868001,1,0,0,-12.54591034,34.5249928292,5.8614366150000015,
2022-06-07 00:00:29.753642112,0.0133701965331,0.1098655334448,9.78516364752,3.6850220056399956e-05,-0.00033658424849,0.00021134320174103998,1,0,0,-12.517738037200001,34.5922755428,5.863135681159999,
2022-06-07 00:00:30.003642112,0.010328521728479999,0.1224573486324,9.78581629028,0.000321385742928,0.0001246947096528,4.329774063423601e-05,1,0,0,-12.528910216800003,34.634469452000005,6.036658782920001,1017.305145
2022-06-07 00:00:30.253642112,0.002604583740440001,0.1221280334428,9.7862294312,-0.000194458542344,-0.0002334529859956,8.731794545840002e-05,1,0,0,-12.493904723599998,34.655348816399986,5.915741271919999,
2022-06-07 00:00:30.503642112,0.016651373291139998,0.1137813903864,9.782307586600002,0.0005717923492427999,-0.0002751868731168001,-3.423340613480002e-05,1,0,0,-12.4917034912,34.5386007692,5.935964965759998,
2022-06-07 00:00:30.753642112,0.008364605712672,0.1226968505856,9.77982874148,-0.00010511420088680003,-0.0003764621447880001,0.0001089986599544,1,0,0,-12.4721392824,34.6822358692,5.814557342480001,
2022-06-07 00:00:31.003642112,0.010526110839596,0.12593611450279998,9.78476248164,0.00012056641164400005,-0.00014760643240879995,-0.0003445043042832,1,0,0,-12.5310922248,34.803495484,5.89944473268,1017.305374
2022-06-07 00:00:31.253642112,0.013543835449464,0.11736793212560002,9.7829302916,-0.0001707365060464,-0.0003374498942564,0.00016271940893600002,1,0,0,-12.530552673199999,34.691922760800004,5.9900657654,
2022-06-07 00:00:31.503642112,0.008310717773392002,0.1169907165424,9.78740299068,0.00020059196040540006,7.91465770096e-05,-7.812923741199998e-05,1,0,0,-12.5536489864,34.6488491828,6.0265956115999995,
2022-06-07 00:00:31.753642112,0.013986914063040002,0.11973900146759997,9.787750268520002,0.00027646811673096,-0.0002563797123600001,0.00015573570972120002,1,0,0,-12.4812594596,34.7083415216,6.3090148926,
2022-06-07 00:00:32.003642112,0.011681707763399996,0.116529675304,9.7864270202,-0.0004491955717024,0.00011150667909199994,0.0004788073292704,1,0,0,-12.6204577628,34.7202563468,6.20994186408,
2022-06-07 00:00:32.253642112,0.008131091308455999,0.11709849243599997,9.78391823728,6.788547378280001e-05,-0.0007103128311819999,0.00033361602575200005,1,0,0,-12.629079589200002,34.7068789664,6.267615203759999,1017.30545
2022-06-07 00:00:32.503642112,0.009131011962208,0.121271813972,9.78308596796,-8.784441745600002e-05,-0.0006089377636099999,-0.0002419363288,1,0,0,-12.577869263199997,34.61808609,6.10637847892,
2022-06-07 00:00:32.753642112,0.010304571533479998,0.1197210388196,9.781942346080001,-0.00030156072928120013,0.00028358494866800003,-0.0001610286626704,1,0,0,-12.690525512,34.696081086000014,6.106616821239999,
2022-06-07 00:00:33.003642112,0.01190324707102,0.12090657347999999,9.785942028960001,0.000283722204584,-0.0011200978234428,-7.440292279199997e-05,1,0,0,-12.647893981600006,34.7219038396,6.2295977784000005,
2022-06-07 00:00:33.253642112,0.009368019103708332,0.11852851867916665,9.784609050750001,-0.0002954435415550001,-0.0003396550067833333,2.362571374583337e-06,1,0,0,-12.566097895833332,34.78747669875,6.0819929440416685,1017.305603
2022-06-07 00:00:33.503642112,0.007777825928175998,0.11771520996400002,9.78338534548,-0.00017070098432400002,9.3483398648e-05,7.792239072120001e-05,1,0,0,-12.587905273599999,34.771643981999986,5.939770812960001,
2022-06-07 00:00:33.753642112,0.011783496093159998,0.119248022456,9.78640905752,5.668852821119999e-05,-0.000284531488992,0.0002942954469844,1,0,0,-12.588450318799998,34.8400209044,6.05401702892,
2022-06-07 00:00:34.003642112,0.015064672851088,0.1172242309536,9.78525944832,-0.000491571761646,-0.0005527502158724,-1.663550735039999e-05,1,0,0,-12.5993267824,34.741978912,6.0455766296,
2022-06-07 00:00:34.253642112,0.009172924805200001,0.119529437248,9.783073992839999,0.00012785651955436004,-0.0004732048045456,7.269172005480007e-05,1,0,0,-12.528007202799998,34.7269401544,5.830211639360001,1017.305603
2022-06-07 00:00:34.503642112,0.012903167724863999,0.12109218749839999,9.78837297372,-8.311689838799999e-05,-6.558455530040001e-05,0.0001091811386928,1,0,0,-12.6451531976,34.827871704,5.8929409790800005,
2022-06-07 00:00:34.753642112,0.009879455566124,0.12139156493600002,9.78466069336,-0.00016754146080120004,-0.0002745873155196,-5.073403470480003e-05,1,0,0,-12.644560546,34.7024832152,5.855409545880001,
2022-06-07 00:00:35.003642112,0.011460168456959999,0.118152301032,9.78763650508,2.273156963999989e-06,-0.0001728310529704,0.0005564124929040001,1,0,0,-12.7483651724,34.6779762272,5.7035610961200005,
2022-06-07 00:00:35.253642112,0.010286608886284,0.122702838132,9.783978112879998,-0.0006435240653479999,-0.0005230571655759999,0.00011587730140759996,1,0,0,-12.715099486000002,34.5224499508,5.897133483959999,1017.298889
2022-06-07 00:00:35.503642112,-0.77125616452288,0.392843078636,11.29647485908,0.029716790323960005,1.3030166633996,-0.02213042860954401,1,0,0,-23.330584258800002,37.6671217344,17.50771225012,
2022-06-07 00:00:35.753642112,-11.37597154548,-5.1269943603199994,6.624731799239999,,,1.510927495932,1,0,0,16.228667601999994,42.26523284816,-91.07573670120001,
2022-06-07 00:00:36.003642112,-3.5925771973960003,1.9622335143332,5.3874168090820005,-1.195383246476,0.6288824392556799,1.0868574678936,1,0,0,,-8.9974317940976,-5.89106185944,
2022-06-07 00:00:36.253642112,-8.20589974352,3.822331420944,3.086126367104,-0.29200351224800003,-0.08683002390496003,0.7352268875096399,1,0,0,,-16.1704551692,-10.085949401239999,
2022-06-07 00:00:36.503642112,-8.4701781738,4.9321714966400005,0.005688171312000004,-0.8607327759051999,1.4313108444399998,-0.07309118228639999,1,0,0,,-28.804005584400002,7.683821716804,1017.293625
2022-06-07 00:00:36.753642112,-10.32628238544,3.48725022592,0.6858497680639999,-1.4336258792719998,0.9432431173712,-0.01994031865336,1,0,0,67.3599478152,-31.658073882800004,30.2682077028,
2022-06-07 00:00:37.003642112,-8.068341796879999,3.66443975824,0.259344689937228,-0.47326688766,0.22113478112824,-0.15201810404320001,1,0,0,60.769129333600006,-38.6565055848,27.4844773864,
2022-06-07 00:00:37.253642112,-9.52005893548,3.6744030395199996,0.634057470708,-0.30092801819276,-0.053391737934,-0.446805079572,1,0,0,61.940279236,-35.38348800639999,26.122046967600003,
2022-06-07 00:00:37.503642112,-9.42400068964,3.1755683715600003,0.21180355224203204,-0.09949709514504,-0.267325631976,-0.0547459593016,1,0,0,63.7045852672,-32.0221723948,22.859343262,1017.289124
2022-06-07 00:00:37.753642112,-9.69205726296,2.53001480712,0.4657594482428,-0.2405158129292,-0.351502522224,0.14260141323768802,1,0,0,62.5384829704,-32.7000816344,15.839990234799998,
2022-06-07 00:00:38.003642112,-8.76022701416,4.22331157832,0.714368463112,-0.27326490231960004,0.09387330576263997,0.3261416026968,1,0,0,55.91065277199999,-36.4508143628,12.045971373599999,
2022-06-07 00:00:38.253642112,-9.3105605898,2.7076893310799997,1.851338122676,-1.3263225364000002,0.7982861769199999,0.040630253986800015,1,0,0,46.843193054,-38.698923491600006,8.575966644360001,
2022-06-07 00:00:38.503642112,-8.550860394319999,1.3500844847999998,3.3650563294,-1.45260546208,0.3816848167879999,-0.16725399266448002,1,0,0,43.184549865200005,-36.5419587708,-0.5752458191363999,1017.285156
2022-06-07 00:00:38.753642112,-9.89606502676,2.152002886976,3.2015363708399995,-0.189962910436,0.7528009414519999,-0.1287839436604,1,0,0,42.4936904916,-33.6026573172,-3.0328247070392003,
2022-06-07 00:00:39.003642112,-10.008917598416668,3.2111536216666665,1.31781583795,0.17725348333583335,0.14106512411420835,0.08831564674562503,1,0,0,39.9045511875,-32.58602555625,2.2659969329583336,
2022-06-07 00:00:39.253642112,-10.410754723320002,0.4898533447372,-0.6376200621976399,0.5541764892264001,-0.9321331468328,0.0041904196335999675,1,0,0,39.814941102,-26.938045806799998,2.2056077575484,
2022-06-07 00:00:39.503642112,-7.9554345885199975,2.109551165772,0.7040878417944001,-0.18252820026416,0.521370846628,-0.290861090942,1,0,0,38.614966736,-25.6519668592,1.6491522216691998,
2022-06-07 00:00:39.753642112,-11.773508861560002,1.94582763058,1.8977536010359999,0.3730546717388,0.07908929604199999,0.08510493077852,1,0,0,38.3827465828,-18.2113621512,7.7482852172,1017.273407
2022-06-07 00:00:40.003642112,-9.516244866960001,0.14150374148067998,1.531830541964,1.1462223719600002,-0.551247646808,0.611397612104,1,0,0,40.7685980224,-16.3990257264,9.4601358032,
2022-06-07 00:00:40.253642112,-8.163956964119999,2.3362816772799997,0.760017535388,0.5280887141912001,-0.5611408859520001,-0.17331520184120006,1,0,0,45.114952698,-15.0583752444,6.83175811772,
2022-06-07 00:00:40.503642112,-10.84539688132,3.2378089415600004,-0.33126712646400003,-0.718601382364,0.8030468341346,-0.7045495601159999,1,0,0,48.7507653808,-7.798055724839999,8.493982390880001,
